VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   
          0,           0,          10,       -5.87068928,      -5.332554872,      -5.937577933,      -5.316431896,      -11.31509838,   5.265032799e-05,        1.36647814,       74.30083707,       74.30083707,       74.30083707,     0.04367134624,     0.03819496399,                 0,                 0,                 0,     0.03954122103,     0.04367134624,     0.03819496399,                 0,      0.8746001046,      -1.370934747,     -0.5160347279,      -1.475191373,      -1.372240569,      -1.398910428
          0,           0,          11,       -5.92634775,      -5.401309275,      -6.001688505,      -5.373554245,      -11.39819518,   6.317745441e-05,       1.639853313,       89.16100448,       89.16100448,       89.16100448,     0.03950115467,     0.03291094036,                 0,                 0,                 0,     0.03274691232,     0.03950115467,     0.03291094036,                 0,      0.8331640084,      -1.426593217,     -0.5847891313,      -1.539301945,      -1.429362918,      -1.482007232
          0,           0,          12,      -5.990104548,      -5.468525167,      -6.094899613,      -5.437297036,      -11.47902188,    7.58107826e-05,       1.967898195,       106.9932054,       106.9932054,       106.9932054,     0.03570449451,     0.02604699037,                 0,                 0,                 0,     0.02474104242,     0.03570449451,     0.02604699037,                 0,      0.7295157299,      -1.490350015,     -0.6520050228,      -1.632513052,      -1.493105709,      -1.562833924
          0,           0,          13,      -6.055273064,      -5.534031077,      -6.209646799,      -5.502456535,      -11.56245301,   9.097109021e-05,       2.361512939,       128.3918465,       128.3918465,       128.3918465,     0.03225330685,     0.01938534785,                 0,                 0,                 0,     0.01809337512,     0.03225330685,     0.01938534785,                 0,      0.6010344285,      -1.555518531,     -0.7175109331,      -1.747260239,      -1.558265208,       -1.64626506
          0,           0,          14,      -6.114860432,      -5.597896011,      -6.304388828,      -5.562938543,      -11.62833382,   0.0001091625401,       2.833788781,       154.0702157,       154.0702157,       154.0702157,     0.02911661536,      0.0146558273,                 0,                 0,                 0,     0.01421117096,     0.02911661536,      0.0146558273,                 0,      0.5033492772,      -1.615105899,     -0.7813758668,      -1.842002267,      -1.618747216,      -1.712145869
          0,           0,          15,      -6.173890854,      -5.660464809,      -6.370520495,      -5.622252335,      -11.69634235,   0.0001309904519,       3.400479294,       184.8842589,       184.8842589,       184.8842589,     0.02626502905,     0.01211491703,                 0,                 0,                 0,     0.01238197961,     0.02626502905,     0.01211491703,                 0,      0.4612565631,      -1.674136321,     -0.8439446651,      -1.908133934,      -1.678061008,      -1.780154395
          0,           0,          16,       -6.23919676,      -5.722500107,       -6.44005391,      -5.687061099,      -11.75659497,   0.0001571827163,       4.080522973,       221.8611107,       221.8611107,       221.8611107,      0.0236719456,     0.01059526101,                 0,                 0,                 0,     0.01094973888,      0.0236719456,     0.01059526101,                 0,       0.447587249,      -1.739442227,     -0.9059799633,       -1.97766735,      -1.742869772,      -1.840407014
          0,           0,          17,       -6.30440295,      -5.784377369,      -6.503085754,      -5.751966543,      -11.79848675,   0.0001886136492,       4.896610812,       266.2333328,       266.2333328,       266.2333328,     0.02131303644,    0.009015615151,                 0,                 0,                 0,    0.009134845879,     0.02131303644,    0.009015615151,                 0,      0.4230094184,      -1.804648418,     -0.9678572253,      -2.040699193,      -1.807775216,      -1.882298793
          0,           0,          18,      -6.367014468,      -5.846174499,      -6.552795095,      -5.814340925,      -11.83373084,   0.0002263305584,       5.875936693,       319.4799994,       319.4799994,       319.4799994,     0.01916618934,    0.007293396543,                 0,                 0,                 0,    0.007267975894,     0.01916618934,    0.007293396543,                 0,      0.3805345139,      -1.867259935,      -1.029654355,      -2.090408535,      -1.870149598,      -1.917542887
          0,           0,          19,       -6.42638359,      -5.907679771,      -6.596002171,      -5.873450504,      -11.85676757,   0.0002715877482,       7.051126431,       383.3759992,       383.3759992,       383.3759992,     0.01721199635,    0.005771488079,                 0,                 0,                 0,    0.005745596412,     0.01721199635,    0.005771488079,                 0,       0.335317761,      -1.926629057,      -1.091159627,       -2.13361561,      -1.929259177,       -1.94057962
          0,           0,          20,       -6.48230122,      -5.969026172,      -6.634256317,      -5.929228814,      -11.86165659,   0.0003258912498,       8.461407377,       460.0511991,       460.0511991,       460.0511991,     0.01543378313,    0.004565015903,                 0,                 0,                 0,    0.004563485374,     0.01543378313,    0.004565015903,                 0,       0.295780747,      -1.982546688,      -1.152506028,      -2.171869756,      -1.985037487,      -1.945468636
          0,           0,          21,      -6.533698796,      -6.030534019,      -6.665270272,      -5.980691822,      -11.85923306,   0.0003910505092,       10.15373693,               500,               500,               500,     0.01381714765,    0.003627275611,                 0,                 0,                 0,    0.003624734851,     0.01381714765,    0.003627275611,                 0,       0.262519856,      -2.033944263,      -1.214013875,      -2.202883712,      -2.036500495,      -1.943045105
          0,           0,          22,      -6.581003595,      -6.092349045,      -6.692068992,       -6.02821922,      -11.86506479,   0.0004249854879,       11.03547758,               500,               500,               500,     0.01245998276,    0.002889049918,                 0,                 0,                 0,    0.002874872937,     0.01245998276,    0.002889049918,                 0,      0.2318662852,      -2.081249062,      -1.275828901,      -2.229682431,      -2.084027893,      -1.948876842
          0,           0,          23,      -6.656600909,      -6.149781876,      -6.763698975,      -6.104338477,      -11.87726899,   0.0004249625032,       11.03550265,               500,               500,               500,     0.01137913753,    0.002349878048,                 0,                 0,                 0,    0.002327457549,     0.01137913753,    0.002349878048,                 0,      0.2065075706,      -2.156846377,      -1.333261733,      -2.301312415,       -2.16014715,      -1.961081033
          0,           0,          24,      -6.753162773,       -6.19979981,      -6.881557276,      -6.201138409,      -11.88218862,   0.0004249385977,       11.03551852,               500,               500,               500,     0.01049707631,    0.001962648379,                 0,                 0,                 0,    0.001935745479,     0.01049707631,    0.001962648379,                 0,      0.1869709547,       -2.25340824,      -1.383279666,      -2.419170715,      -2.256947082,      -1.966000666
          0,           0,          25,       -6.83762389,      -6.243938782,      -6.994975864,      -6.285324693,      -11.88696782,   0.0004249169001,       11.03552401,               500,               500,               500,    0.009762782648,    0.001671460989,                 0,                 0,                 0,    0.001640030465,    0.009762782648,    0.001671460989,                 0,      0.1712074363,      -2.337869358,      -1.427418638,      -2.532589304,      -2.341133366,      -1.970779867
          0,           0,          26,      -6.908991933,      -6.283566916,      -7.089810989,      -6.356601966,      -11.88535878,   0.0004248974946,       11.03552051,               500,               500,               500,    0.009141675241,    0.001451467468,                 0,                 0,                 0,    0.001414612084,    0.009141675241,    0.001451467468,                 0,      0.1587747792,        -2.4092374,      -1.467046772,      -2.627424429,      -2.412410639,      -1.969170832
          0,           0,          27,      -6.971938745,      -6.319568569,      -7.172343234,      -6.419696285,       -11.8833385,   0.0004248802451,       11.03551391,               500,               500,               500,    0.008609437768,    0.001278149718,                 0,                 0,                 0,    0.001235926198,    0.008609437768,    0.001278149718,                 0,       0.148459139,      -2.472184213,      -1.503048425,      -2.709956673,      -2.475504958,      -1.967150544
          0,           0,          28,      -7.029406891,      -6.352554278,      -7.247015183,      -6.477407773,      -11.87737471,   0.0004248649732,       11.03550524,               500,               500,               500,    0.008148481204,    0.001138011615,                 0,                 0,                 0,    0.001090895895,    0.008148481204,    0.001138011615,                 0,      0.1396593532,      -2.529652358,      -1.536034134,      -2.784628623,      -2.533216446,      -1.961186762
          0,           0,          29,      -7.082575329,       -6.38296953,      -7.315348957,      -6.530867014,      -11.86657551,   0.0004248515047,       11.03549478,               500,               500,               500,    0.007745783255,    0.001023760334,                 0,                 0,                 0,   0.0009721941784,    0.007745783255,    0.001023760334,                 0,      0.1321700208,      -2.582820797,      -1.566449386,      -2.852962396,      -2.586675687,      -1.950387553
          0,           0,          30,      -7.132197439,      -6.411141667,       -7.37781849,      -6.580825358,      -11.85390915,   0.0004248396679,       11.03548317,               500,               500,               500,    0.007391508818,   0.0009292919899,                 0,                 0,                 0,   0.0008736979473,    0.007391508818,   0.0009292919899,                 0,      0.1257242618,      -2.632442906,      -1.594621523,      -2.915431929,      -2.636634031,      -1.937721194
          0,           0,          31,      -7.178968969,       -6.43729579,      -7.434659322,      -6.627991807,      -11.83672748,   0.0004248292987,       11.03547114,               500,               500,               500,    0.007078106979,    0.000849877737,                 0,                 0,                 0,   0.0007906902205,    0.007078106979,    0.000849877737,                 0,      0.1200713326,      -2.679214436,      -1.620775647,      -2.972272762,       -2.68380048,      -1.920539524
          0,           0,          32,       -7.22342631,      -6.461556655,      -7.486055697,      -6.672931065,      -11.81343621,   0.0004248202467,        11.0354593,               500,               500,               500,     0.00679970241,   0.0007824069143,                 0,                 0,                 0,    0.000720007269,     0.00679970241,   0.0007824069143,                 0,      0.1150648759,      -2.723671777,      -1.645036511,      -3.023669137,      -2.728739738,      -1.897248259
          0,           0,          33,      -7.265920669,      -6.483960563,      -7.532162432,      -6.716037989,      -11.78792297,    0.000424812375,       11.03544816,               500,               500,               500,    0.006551672318,   0.0007247644639,                 0,                 0,                 0,   0.0006594363283,    0.006551672318,   0.0007247644639,                 0,      0.1106228194,      -2.766166137,       -1.66744042,      -3.069775871,      -2.771846662,      -1.871735018
          0,           0,          34,      -7.306634979,      -6.504459694,       -7.57315334,      -6.757557912,       -11.7589839,   0.0004248055594,        11.0354381,               500,               500,               500,    0.006330342782,   0.0006754033633,                 0,                 0,                 0,   0.0006073353662,    0.006330342782,   0.0006754033633,                 0,      0.1066930159,      -2.806880447,       -1.68793955,       -3.11076678,      -2.813366585,      -1.842795944
          0,           0,          35,      -7.345554504,      -6.522942777,      -7.609244588,      -6.797555821,      -11.72448735,   0.0004247996869,       11.03543019,               500,               500,               500,     0.00613276163,   0.0006332203146,                 0,                 0,                 0,   0.0005625149228,     0.00613276163,   0.0006332203146,                 0,       0.103252067,      -2.845799971,      -1.706422633,      -3.146858027,      -2.853364494,      -1.808299395
          0,           0,          36,       -7.38246021,      -6.539294079,      -7.640743802,      -6.835892044,      -11.68837503,   0.0004247946557,       11.03542394,               500,               500,               500,    0.005956519245,   0.0005974612752,                 0,                 0,                 0,   0.0005241356451,    0.005956519245,   0.0005974612752,                 0,      0.1003037597,      -2.882705678,      -1.722773935,      -3.178357241,      -2.891700717,       -1.77218708
          0,           0,          37,      -7.417009779,      -6.553483098,      -7.667985757,      -6.872273086,       -11.6514546,   0.0004247903724,       11.03541991,               500,               500,               500,    0.005799599218,   0.0005676077889,                 0,                 0,                 0,    0.000491596213,    0.005799599218,   0.0005676077889,                 0,     0.09787017474,      -2.917255246,      -1.736962955,      -3.205599197,      -2.928081759,      -1.735266648
          0,           0,          38,      -7.448864903,      -6.565639095,      -7.691600895,      -6.906345982,      -11.61257298,    0.000424786753,       11.03541772,               500,               500,               500,    0.005660249464,   0.0005432591579,                 0,                 0,                 0,   0.0004644256917,    0.005660249464,   0.0005432591579,                 0,     0.09597795316,       -2.94911037,      -1.749118952,      -3.229214335,      -2.962154655,      -1.696385027
          0,           0,          39,      -7.477905099,      -6.576095154,      -7.712376037,      -6.937881882,      -11.57436675,   0.0004247837214,       11.03541744,               500,               500,               500,    0.005536871679,   0.0005240596579,                 0,                 0,                 0,   0.0004422124238,    0.005536871679,   0.0005240596579,                 0,     0.09464905245,      -2.978150566,       -1.75957501,      -3.249989476,      -2.993690555,      -1.658178794
          0,           0,          40,      -7.504250241,      -6.585341414,      -7.731401031,      -6.966823686,      -11.53768182,   0.0004247812092,       11.03541894,               500,               500,               500,    0.005427933545,    0.000509648024,                 0,                 0,                 0,   0.0004245602124,    0.005427933545,    0.000509648024,                 0,     0.09389356369,      -3.004495708,      -1.768821271,      -3.269014471,      -3.022632359,      -1.621493864
          0,           0,          41,      -7.528409028,      -6.593923558,      -7.749968073,      -6.993448052,      -11.50101167,   0.0004247791546,       11.03542612,               500,               500,               500,    0.005331910845,   0.0004996256648,                 0,                 0,                 0,   0.0004110606647,    0.005331910845,   0.0004996256648,                 0,     0.09370480477,      -3.028654495,      -1.777403415,      -3.287581513,      -3.049256725,      -1.584823719
          0,           0,          42,      -7.550893076,      -6.602325064,      -7.768740655,      -7.018114812,      -11.46672252,   0.0004074037877,       11.03543991,               500,               500,               500,    0.005247263822,   0.0004935387852,                 0,                 0,                 0,   0.0004012822473,    0.005247263822,   0.0004935387852,                 0,     0.09405640766,      -3.051138543,       -1.78580492,      -3.306354094,      -3.073923485,      -1.550534569
          0,           0,          43,      -7.572341094,      -6.610886984,      -7.789388398,      -7.041289391,      -11.43358034,   0.0003902323224,       11.03545174,               500,               500,               500,    0.005172446572,    0.000490889009,                 0,                 0,                 0,   0.0003947794853,    0.005172446572,    0.000490889009,                 0,     0.09490460698,      -3.072586561,       -1.79436684,      -3.327001837,      -3.097098064,      -1.517392389
          0,           0,          44,       -7.59312497,      -6.619804012,      -7.811027757,      -7.063377416,      -11.40207896,   0.0003750001552,        11.0354607,               500,               500,               500,    0.005105941666,   0.0004911546483,                 0,                 0,                 0,   0.0003911088543,    0.005105941666,   0.0004911546483,                 0,     0.09619276531,      -3.093370437,      -1.803283868,      -3.348641196,      -3.119186089,      -1.485891012
          0,           0,          45,      -7.613356511,      -6.629079758,      -7.836292935,      -7.084415486,      -11.37167875,   0.0003614407774,       11.03546624,               500,               500,               500,    0.005046307136,    0.000493816459,                 0,                 0,                 0,    0.000389848671,    0.005046307136,    0.000493816459,                 0,     0.09785699635,      -3.113601978,      -1.812559614,      -3.373906374,      -3.140224159,      -1.455490801
          0,           0,          46,      -7.633199927,      -6.638736423,       -7.86198378,      -7.104686587,       -11.3424007,   0.0003493323848,       11.03546808,               500,               500,               500,    0.004992222546,   0.0004983756522,                 0,                 0,                 0,   0.0003906099977,    0.004992222546,   0.0004983756522,                 0,     0.09983041573,      -3.133445395,      -1.822216279,      -3.399597219,       -3.16049526,      -1.426212751
          0,           0,          47,      -7.652056508,      -6.648547721,      -7.892453069,      -7.123608792,      -11.31397696,   0.0003384866593,       11.03546628,               500,               500,               500,      0.0049425241,   0.0005043797046,                 0,                 0,                 0,   0.0003930516822,      0.0049425241,   0.0005043797046,                 0,      0.1020490127,      -3.152301975,      -1.832027578,      -3.430066509,      -3.179417465,      -1.397789009
          0,           0,          48,      -7.670198824,      -6.658580399,       -7.92201929,      -7.141456161,      -11.28631524,   0.0003287429884,       11.03546164,               500,               500,               500,    0.004896223695,    0.000511432297,                 0,                 0,                 0,   0.0003968905668,    0.004896223695,    0.000511432297,                 0,      0.1044544385,      -3.170444291,      -1.842060255,      -3.459632729,      -3.197264834,      -1.370127288
          0,           0,          49,       -7.68658634,      -6.668505301,       -7.95600348,      -7.157382355,      -11.25920456,   0.0003199641946,       11.03545647,               500,               500,               500,    0.004852511733,   0.0005192078684,                 0,                 0,                 0,   0.0004018961886,    0.004852511733,   0.0005192078684,                 0,      0.1069977564,      -3.186831808,      -1.851985157,      -3.493616919,      -3.213191028,      -1.343016612
          0,           0,          50,      -7.701626822,      -6.678470497,      -7.988143621,      -7.171587595,      -11.23268371,   0.0003120330476,       11.03545112,               500,               500,               500,    0.004810746831,   0.0005274581392,                 0,                 0,                 0,    0.000407916171,    0.004810746831,   0.0005274581392,                 0,      0.1096416332,      -3.201872289,      -1.861950353,      -3.525757061,      -3.227396268,      -1.316495755
          0,           0,          51,      -7.714585582,      -6.688218212,      -8.020978597,      -7.183683992,       -11.2067604,    0.000304849225,        11.0354475,               500,               500,               500,    0.004770436875,   0.0005360055643,                 0,                 0,                 0,   0.0004148388728,    0.004770436875,   0.0005360055643,                 0,      0.1123598484,      -3.214831049,      -1.871698069,      -3.558592037,      -3.239492665,      -1.290572444
          0,           0,          52,      -7.725549999,      -6.697790011,      -8.052786624,      -7.193543079,      -11.18091528,   0.0002983267276,       11.03544516,               500,               500,               500,    0.004731215951,    0.000544751449,                 0,                 0,                 0,   0.0004226278155,    0.004731215951,    0.000544751449,                 0,      0.1151398403,      -3.225795467,      -1.881269867,      -3.590400063,      -3.249351752,      -1.264727326
          0,           0,          53,      -7.734766114,      -6.707219071,       -8.07895247,      -7.201601471,       -11.1558284,    0.000292391626,       11.03544232,               500,               500,               500,    0.004692820523,   0.0005536521397,                 0,                 0,                 0,   0.0004312872186,    0.004692820523,   0.0005536521397,                 0,      0.1179785455,      -3.235011582,      -1.890698927,      -3.616565909,      -3.257410144,       -1.23964045
          0,           0,          54,      -7.741778912,      -6.716290143,       -8.10533944,      -7.207519723,      -11.13084589,   0.0002869801661,       11.03543927,               500,               500,               500,    0.004655067286,   0.0005627195377,                 0,                 0,                 0,   0.0004408498199,    0.004655067286,   0.0005627195377,                 0,      0.1208832232,      -3.242024379,          -1.89977,       -3.64295288,      -3.263328396,      -1.214657942
          0,           0,          55,      -7.747324984,       -6.72526175,      -8.123844337,      -7.211871554,      -11.10600359,   0.0002820371879,       11.03543633,               500,               500,               500,    0.004617833886,   0.0005720039743,                 0,                 0,                 0,   0.0004514096594,    0.004617833886,   0.0005720039743,                 0,      0.1238684605,      -3.247570451,      -1.908741606,      -3.661457776,      -3.267680227,      -1.189815639
          0,           0,          56,      -7.751194756,      -6.733932442,       -8.13950461,      -7.214761227,      -11.08198975,   0.0002775147316,       11.03543374,               500,               500,               500,    0.004581042903,   0.0005815726235,                 0,                 0,                 0,   0.0004630408231,    0.004581042903,   0.0005815726235,                 0,      0.1269520142,      -3.251440223,      -1.917412298,      -3.677118049,        -3.2705699,      -1.165801798
          0,           0,          57,      -7.753412056,      -6.742354287,      -8.151903707,      -7.216085655,      -11.05786487,   0.0002733708699,       11.03543172,               500,               500,               500,     0.00454464918,   0.0005915118554,                 0,                 0,                 0,   0.0004758542341,     0.00454464918,   0.0005915118554,                 0,      0.1301556692,      -3.253657524,      -1.925834144,      -3.689517146,      -3.271894328,      -1.141676915
          0,           0,          58,      -7.754464992,      -6.750670911,        -8.1570307,      -7.216343091,      -11.03397583,   0.0002695687305,        11.0354304,               500,               500,               500,     0.00450863001,    0.000601899483,                 0,                 0,                 0,    0.000489965911,     0.00450863001,    0.000601899483,                 0,      0.1334994182,      -3.254710459,      -1.934150767,      -3.694644139,      -3.272151764,      -1.117787874
          0,           0,          59,      -7.753986729,      -6.758688186,      -8.159981278,      -7.215338609,      -11.01097342,   0.0002660757557,       11.03542987,               500,               500,               500,    0.004472977788,   0.0006128015241,                 0,                 0,                 0,   0.0005054492777,    0.004472977788,   0.0006128015241,                 0,      0.1370007975,      -3.254232196,      -1.942168042,      -3.697594718,      -3.271147282,      -1.094785469
          0,           0,          60,      -7.752098589,      -6.766555071,       -8.15797709,       -7.21303003,      -10.98789393,   0.0002628630767,        11.0354301,               500,               500,               500,    0.004437694709,   0.0006242689434,                 0,                 0,                 0,   0.0005224070101,    0.004437694709,   0.0006242689434,                 0,      0.1406741527,      -3.252344056,      -1.950034927,       -3.69559053,      -3.268838703,      -1.071705973
          0,           0,          61,      -7.749094998,      -6.774316292,      -8.150343549,      -7.209755356,      -10.96497962,   0.0002599048782,       11.03543104,               500,               500,               500,    0.004402788927,   0.0006363197744,                 0,                 0,                 0,   0.0005409046912,    0.004402788927,   0.0006363197744,                 0,      0.1445265228,      -3.249340466,      -1.957796149,      -3.687956988,      -3.265564029,      -1.048791666
          0,           0,          62,      -7.744671768,      -6.781843013,      -8.140545087,      -7.205269994,      -10.94307937,   0.0002571780148,       11.03543202,               500,               500,               500,    0.004368271914,   0.0006489458847,                 0,                 0,                 0,    0.000560965173,    0.004368271914,   0.0006489458847,                 0,      0.1485589491,      -3.244917235,       -1.96532287,      -3.678158527,      -3.261078667,      -1.026891414
          0,           0,          63,      -7.738962552,       -6.78927124,      -8.127878859,      -7.199581433,      -10.92138171,   0.0002546617434,       11.03543162,               500,               500,               500,    0.004334156708,   0.0006621099846,                 0,                 0,                 0,   0.0005826274953,    0.004334156708,   0.0006621099846,                 0,      0.1527655849,      -3.239208019,      -1.972751096,      -3.665492299,      -3.255390106,      -1.005193759
          0,           0,          64,      -7.732254775,      -6.796627459,      -8.113092427,      -7.192992753,      -10.89969533,    0.000252337451,       11.03543135,               500,               500,               500,    0.004300456725,   0.0006757416942,                 0,                 0,                 0,   0.0006058834611,    0.004300456725,   0.0006757416942,                 0,      0.1571325413,      -3.232500242,      -1.980107316,      -3.650705867,      -3.248801426,     -0.9835073815
          0,           0,          65,       -7.72435783,      -6.803823476,      -8.098619471,      -7.185338496,      -10.87908582,   0.0002501884236,       11.03543108,               500,               500,               500,     0.00426718503,    0.000689746261,                 0,                 0,                 0,   0.0006306833218,     0.00426718503,    0.000689746261,                 0,      0.1616396421,      -3.224603297,      -1.987303332,      -3.636232911,      -3.241147169,     -0.9628978631
          0,           0,          66,      -7.715332984,      -6.810953323,      -8.084822968,      -7.176606263,      -10.85927597,   0.0002481996193,       11.03542891,               500,               500,               500,    0.004234353923,   0.0007040060767,                 0,                 0,                 0,    0.000656985839,    0.004234353923,   0.0007040060767,                 0,      0.1662605652,      -3.215578451,      -1.994433179,      -3.622436407,      -3.232414936,     -0.9430880138
          0,           0,          67,      -7.705476484,       -6.81806749,      -8.071665487,      -7.167084686,      -10.83950864,   0.0002463574466,       11.03542659,               500,               500,               500,    0.004201974688,   0.0007183857352,                 0,                 0,                 0,   0.0006847126196,    0.004201974688,   0.0007183857352,                 0,      0.1709638417,      -3.205721951,      -2.001547346,      -3.609278927,      -3.222893359,     -0.9233206926
          0,           0,          68,      -7.694713348,      -6.825109394,      -8.059789364,      -7.156720298,      -10.82058871,    0.000244649594,       11.03542421,               500,               500,               500,    0.004170057468,   0.0007327376844,                 0,                 0,                 0,   0.0007137396389,    0.004170057468,   0.0007327376844,                 0,      0.1757140495,      -3.194958815,       -2.00858925,      -3.597402804,      -3.212528971,     -0.9044007558
          0,           0,          69,      -7.683000691,      -6.832124089,      -8.049288339,       -7.14544596,      -10.80315329,   0.0002430648785,        11.0354218,               500,               500,               500,    0.004138611254,   0.0007469035084,                 0,                 0,                 0,   0.0007439388546,    0.004138611254,   0.0007469035084,                 0,      0.1804720141,      -3.183246158,      -2.015603945,      -3.586901779,      -3.201254633,     -0.8869653349
          0,           0,          70,      -7.670610642,      -6.839188006,      -8.039399971,      -7.133519415,      -10.78643244,   0.0002415931017,       11.03541942,               500,               500,               500,    0.004107643878,   0.0007607223737,                 0,                 0,                 0,   0.0007751605437,    0.004107643878,   0.0007607223737,                 0,      0.1851967688,      -3.170856109,      -2.022667862,       -3.57701341,      -3.189328088,     -0.8702444862
          0,           0,          71,      -7.657642365,      -6.846290701,      -8.029335126,      -7.121050693,      -10.77024636,   0.0002402249441,       11.03541712,               500,               500,               500,    0.004077162052,   0.0007740335109,                 0,                 0,                 0,   0.0008072048337,    0.004077162052,   0.0007740335109,                 0,      0.1898461482,      -3.157887832,      -2.029770557,      -3.566948565,      -3.176859366,     -0.8540584059
          0,           0,          72,      -7.644015749,      -6.853438311,      -8.018720839,      -7.107963226,      -10.75557937,    0.000238951875,       11.03541502,               500,               500,               500,    0.004047171422,   0.0007866712347,                 0,                 0,                 0,   0.0008398414537,    0.004047171422,   0.0007866712347,                 0,      0.1943755657,      -3.144261216,      -2.036918167,      -3.556334279,      -3.163771899,     -0.8393914195
