VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   
          0,           0,          11,      -6.493993613,      -5.766560887,      -6.688725578,      -5.934974793,      -11.72372405,   3.135489723e-05,      0.8446353249,       89.16100448,       89.16100448,       89.16100448,     0.05813070456,     0.01710907356,                 0,                 0,                 0,     0.01876715086,     0.05813070456,     0.01710907356,                 0,      0.2943207671,      -1.537744537,     -0.7869737688,      -1.779831685,      -1.542670066,       -1.58975335
          0,           0,          12,      -6.561456672,      -5.834632655,      -6.812036987,      -6.003679389,      -11.80561386,   3.762473327e-05,       1.013557097,       106.9932054,       106.9932054,       106.9932054,     0.05235477824,     0.01678365147,                 0,                 0,                 0,     0.01875718063,     0.05235477824,     0.01678365147,                 0,      0.3205753522,      -1.605207596,     -0.8550455365,      -1.903143094,      -1.611374661,      -1.671643166
          0,           0,          13,      -6.622828025,      -5.901117649,      -6.848042322,      -6.065810461,      -11.88503438,   4.514856894e-05,       1.216282554,       128.3918465,       128.3918465,       128.3918465,     0.04721254068,     0.01603982591,                 0,                 0,                 0,     0.01751379082,     0.04721254068,     0.01603982591,                 0,      0.3397365547,      -1.666578948,      -0.921530531,      -1.939148429,      -1.673505734,      -1.751063678
          0,           0,          14,      -6.688665694,      -5.966821732,      -6.856952609,      -6.131664535,      -11.96262888,   5.417740966e-05,       1.459585012,       154.0702157,       154.0702157,       154.0702157,     0.04261407099,     0.01402076965,                 0,                 0,                 0,     0.01429496175,     0.04261407099,     0.01402076965,                 0,      0.3290173721,      -1.732416618,     -0.9872346135,      -1.948058716,      -1.739359808,      -1.828658181
          0,           0,          15,      -6.757491553,      -6.031179241,      -6.896769247,      -6.198473469,      -12.03856483,    6.50121988e-05,       1.751551335,       184.8842589,       184.8842589,       184.8842589,     0.03848490011,     0.01071664759,                 0,                 0,                 0,     0.00983153252,     0.03848490011,     0.01071664759,                 0,      0.2784636977,      -1.801242477,      -1.051592123,      -1.987875354,      -1.806168742,      -1.904594135
          0,           0,          16,      -6.842929918,      -6.094431064,      -7.003282593,       -6.28027226,      -12.11221085,    7.80137535e-05,       2.101894422,       221.8611107,       221.8611107,       221.8611107,     0.03476324213,    0.006986728673,                 0,                 0,                 0,    0.005749258681,     0.03476324213,    0.006986728673,                 0,       0.200980353,      -1.886680842,      -1.114843945,        -2.0943887,      -1.887967533,      -1.978240155
          0,           0,          17,      -6.928985614,      -6.156736902,      -7.140333638,      -6.364829743,      -12.18206131,   9.361470775e-05,       2.522266338,       266.2333328,       266.2333328,       266.2333328,     0.03139814726,    0.004091720507,                 0,                 0,                 0,     0.00337987595,     0.03139814726,    0.004091720507,                 0,      0.1303172596,      -1.972736538,      -1.177149784,      -2.231439746,      -1.972525016,      -2.048090608
          0,           0,          18,      -6.987599393,      -6.217972155,      -7.191038563,      -6.424661898,      -12.24713607,   0.0001123339984,       3.026674835,       319.4799994,       319.4799994,       319.4799994,     0.02834756639,    0.002746737703,                 0,                 0,                 0,    0.002777770078,     0.02834756639,    0.002746737703,                 0,     0.09689500909,      -2.031350316,      -1.238385036,       -2.28214467,      -2.032357171,      -2.113165369
          0,           0,          19,       -7.04907367,      -6.278713413,      -7.223771525,      -6.485214372,      -12.30597268,   0.0001347948535,       3.631952232,       383.3759992,       383.3759992,       383.3759992,     0.02557715708,    0.002558372342,                 0,                 0,                 0,    0.002904525039,     0.02557715708,    0.002558372342,                 0,      0.1000256727,      -2.092824593,      -1.299126295,      -2.314877632,      -2.092909645,      -2.172001987
          0,           0,          20,      -7.113864956,      -6.339215862,       -7.26884173,      -6.548512466,      -12.35853451,   0.0001617463705,       4.358300872,       460.0511991,       460.0511991,       460.0511991,     0.02305810267,    0.002554407218,                 0,                 0,                 0,    0.002769063268,     0.02305810267,    0.002554407218,                 0,      0.1107813272,       -2.15761588,      -1.359628744,      -2.359947837,      -2.156207739,      -2.224563808
          0,           0,          21,      -7.174925302,      -6.399836217,      -7.304450695,      -6.609418364,      -12.39930648,   0.0001940866712,       5.229944935,               500,               500,               500,      0.0207651902,    0.002200352259,                 0,                 0,                 0,     0.00222502288,      0.0207651902,    0.002200352259,                 0,      0.1059635013,      -2.218676225,      -1.420249099,      -2.395556802,      -2.217113637,      -2.265335779
          0,           0,          22,      -7.231545961,      -6.460503011,      -7.332010182,      -6.666291004,      -12.43433815,   0.0002109299127,       5.684138104,               500,               500,               500,     0.01883458674,    0.001685337772,                 0,                 0,                 0,    0.001652866514,     0.01883458674,    0.001685337772,                 0,     0.08948100619,      -2.275296885,      -1.480915893,      -2.423116289,      -2.273986277,      -2.300367453
          0,           0,          23,      -7.314714155,       -6.51625637,      -7.415078063,      -6.749271237,      -12.46386428,   0.0002109188945,       5.684183387,               500,               500,               500,     0.01728978333,    0.001303834695,                 0,                 0,                 0,     0.00128204476,     0.01728978333,    0.001303834695,                 0,     0.07541070179,      -2.358465079,      -1.536669252,       -2.50618417,      -2.356966509,      -2.329893585
          0,           0,          24,      -7.410750079,      -6.564556041,      -7.536922895,       -6.84468337,      -12.48344595,   0.0002109079067,       5.684212623,               500,               500,               500,     0.01602172566,    0.001068208885,                 0,                 0,                 0,    0.001061697543,     0.01602172566,    0.001068208885,                 0,     0.06667252377,      -2.454501002,      -1.584968923,      -2.628029002,      -2.452378643,      -2.349475247
          0,           0,          25,      -7.489274355,      -6.607131105,      -7.637278547,      -6.922796377,      -12.49676222,   0.0002108976503,       5.684234645,               500,               500,               500,     0.01495917445,   0.0009097413085,                 0,                 0,                 0,   0.0009071528963,     0.01495917445,   0.0009097413085,                 0,      0.0608149408,      -2.533025278,      -1.627543986,      -2.728384654,       -2.53049165,      -2.362791518
          0,           0,          26,      -7.556666268,      -6.645209092,      -7.720674758,      -6.990143754,      -12.50644283,   0.0002108883897,       5.684247874,               500,               500,               500,     0.01405376919,     0.00079299553,                 0,                 0,                 0,   0.0007860043486,     0.01405376919,     0.00079299553,                 0,     0.05642582564,      -2.600417191,      -1.665621974,      -2.811780865,      -2.597839027,      -2.372472133
          0,           0,          27,      -7.615922991,      -6.679665606,      -7.792289839,      -7.049662038,      -12.51387171,   0.0002108800947,       5.684254888,               500,               500,               500,     0.01327154337,   0.0007011015169,                 0,                 0,                 0,   0.0006865426156,     0.01327154337,   0.0007011015169,                 0,     0.05282742915,      -2.659673915,      -1.700078487,      -2.883395946,      -2.657357311,      -2.379901009
          0,           0,          28,      -7.668505177,      -6.711137048,      -7.855023003,      -7.102664543,       -12.5178567,   0.0002108726386,       5.684258033,               500,               500,               500,     0.01258786177,   0.0006272237976,                 0,                 0,                 0,    0.000605461011,     0.01258786177,   0.0006272237976,                 0,     0.04982766805,      -2.712256101,      -1.731549929,       -2.94612911,      -2.710359816,      -2.383886004
          0,           0,          29,      -7.715982455,      -6.740110709,      -7.911277827,      -7.150605361,      -12.52186304,   0.0002108659294,       5.684257416,               500,               500,               500,      0.0119843899,     0.00056728367,                 0,                 0,                 0,   0.0005401554123,      0.0119843899,     0.00056728367,                 0,      0.0473352148,      -2.759733379,      -1.760523591,      -3.002383934,      -2.758300634,      -2.387892341
          0,           0,          30,      -7.759024451,      -6.766970904,      -7.960087063,      -7.194178528,      -12.52527245,   0.0002108599072,       5.684253441,               500,               500,               500,     0.01144719135,   0.0005178336671,                 0,                 0,                 0,   0.0004871019629,     0.01144719135,   0.0005178336671,                 0,     0.04523674421,      -2.802775375,      -1.787383785,       -3.05119317,      -2.801873801,      -2.391301752
          0,           0,          31,      -7.797967105,      -6.792010938,      -8.001641543,      -7.233713431,      -12.52632477,   0.0002108545144,       5.684247088,               500,               500,               500,     0.01096546546,   0.0004756892562,                 0,                 0,                 0,   0.0004423998332,     0.01096546546,   0.0004756892562,                 0,     0.04338067162,      -2.841718029,      -1.812423819,       -3.09274765,      -2.841408704,      -2.392354068
          0,           0,          32,       -7.83300001,      -6.815466256,      -8.036076572,      -7.269394293,      -12.52838616,   0.0002108496919,       5.684239173,               500,               500,               500,     0.01053070792,   0.0004381610605,                 0,                 0,                 0,    0.000402620329,     0.01053070792,   0.0004381610605,                 0,     0.04160793975,      -2.876750934,      -1.835879137,      -3.127182679,      -2.877089566,      -2.394415458
          0,           0,          33,      -7.864402404,      -6.837533454,       -8.06337193,      -7.301510576,      -12.52792167,   0.0002108453852,       5.684229978,               500,               500,               500,     0.01013612938,   0.0004039116071,                 0,                 0,                 0,   0.0003660986312,     0.01013612938,   0.0004039116071,                 0,     0.03984870278,      -2.908153328,      -1.857946335,      -3.154478037,      -2.909205849,      -2.393950969
          0,           0,          34,      -7.892685308,      -6.858374754,      -8.084787127,      -7.330566002,      -12.52787526,   0.0002108415464,       5.684220315,               500,               500,               500,    0.009776236536,   0.0003723639603,                 0,                 0,                 0,   0.0003324136587,    0.009776236536,   0.0003723639603,                 0,     0.03808868156,      -2.936436232,      -1.878787636,      -3.175893234,      -2.938261275,      -2.393904565
          0,           0,          35,      -7.918492358,      -6.878124517,      -8.102481723,      -7.357170528,      -12.52673744,   0.0002108381333,       5.684209999,               500,               500,               500,    0.009446531713,   0.0003430959332,                 0,                 0,                 0,   0.0003013314007,    0.009446531713,   0.0003430959332,                 0,     0.03631977784,      -2.962243281,      -1.898537398,       -3.19358783,        -2.9648658,      -2.392766744
          0,           0,          36,      -7.942507864,      -6.896895285,       -8.11864358,      -7.381960438,      -12.52372038,   0.0002108351079,       5.684199631,               500,               500,               500,    0.009143294631,   0.0003158524604,                 0,                 0,                 0,   0.0002726027355,    0.009143294631,   0.0003158524604,                 0,     0.03454470988,      -2.986258788,      -1.917308166,      -3.209749687,      -2.989655711,      -2.389749685
          0,           0,          37,      -7.965392736,      -6.914782908,      -8.135002874,      -7.405551264,      -12.52174309,   0.0002033639923,       5.684189777,               500,               500,               500,    0.008863419154,   0.0002906468857,                 0,                 0,                 0,   0.0002461546265,    0.008863419154,   0.0002906468857,                 0,     0.03279173427,      -3.009143659,      -1.935195789,      -3.226108981,      -3.013246536,      -2.387772393
          0,           0,          38,      -7.987658399,      -6.931868629,      -8.152653483,      -7.428426401,      -12.51690951,   0.0001957514665,       5.684180911,               500,               500,               500,    0.008604292136,   0.0002676494931,                 0,                 0,                 0,   0.0002220725123,    0.008604292136,   0.0002676494931,                 0,     0.03110650928,      -3.031409322,       -1.95228151,       -3.24375959,      -3.036121674,      -2.382938814
          0,           0,          39,      -8.009583118,      -6.948221304,      -8.171881684,      -7.450859993,      -12.51164455,   0.0001885270016,       5.684173376,               500,               500,               500,    0.008363699837,   0.0002468713836,                 0,                 0,                 0,   0.0002001629406,    0.008363699837,   0.0002468713836,                 0,     0.02951700663,      -3.053334041,      -1.968634185,      -3.262987791,      -3.058555266,      -2.377673848
          0,           0,          40,      -8.031180877,      -6.963899937,      -8.192020934,      -7.472887362,      -12.50665104,   0.0001816976253,       5.684167363,               500,               500,               500,    0.008139751139,   0.0002284650973,                 0,                 0,                 0,   0.0001804654612,    0.008139751139,   0.0002284650973,                 0,     0.02806782338,      -3.074931801,      -1.984312819,      -3.283127041,      -3.080582635,      -2.372680345
          0,           0,          41,      -8.052185273,      -6.978953252,      -8.212118814,      -7.494285598,      -12.49887301,   0.0001752645377,       5.684163579,               500,               500,               500,    0.007930821606,   0.0002126412323,                 0,                 0,                 0,   0.0001631363502,    0.007930821606,   0.0002126412323,                 0,     0.02681200547,      -3.095936197,      -1.999366133,      -3.303224921,      -3.101980871,      -2.364902315
          0,           0,          42,      -8.072170365,      -6.993421922,      -8.230951535,      -7.514680212,      -12.49006628,   0.0001692231129,        5.68416144,               500,               500,               500,    0.007735508666,   0.0001994919335,                 0,                 0,                 0,   0.0001482054301,    0.007735508666,   0.0001994919335,                 0,     0.02578911642,      -3.115921289,      -2.013834804,      -3.322057642,      -3.122375485,      -2.356095585
          0,           0,          43,      -8.090786978,      -7.007340605,      -8.247624766,      -7.533763341,      -12.48175788,   0.0001635639505,       5.684174184,               500,               500,               500,    0.007552595718,   0.0001889902913,                 0,                 0,                 0,   0.0001355848875,    0.007552595718,   0.0001889902913,                 0,     0.02502322358,      -3.134537902,      -2.027753486,      -3.338730873,      -3.141458614,      -2.347787186
          0,           0,          44,      -8.107932825,      -7.020737871,      -8.261974219,      -7.551449773,      -12.47175403,   0.0001582739348,       5.684189845,               500,               500,               500,    0.007381023117,   0.0001810261658,                 0,                 0,                 0,   0.0001251477259,    0.007381023117,   0.0001810261658,                 0,     0.02452589064,      -3.151683749,      -2.041150753,      -3.353080326,      -3.159145046,      -2.337783331
          0,           0,          45,      -8.123804166,      -7.033635422,      -8.274627908,      -7.567926708,       -12.4587174,   0.0001533371916,       5.684204531,               500,               500,               500,    0.007219864174,   0.0001753695616,                 0,                 0,                 0,    0.000116715177,    0.007219864174,   0.0001753695616,                 0,     0.02428986992,       -3.16755509,      -2.054048303,      -3.365734015,      -3.175621981,      -2.324746705
          0,           0,          46,       -8.13884604,      -7.046050138,      -8.286815945,      -7.583610716,      -12.44644625,   0.0001487359579,       5.684217083,               500,               500,               500,    0.007068304985,   0.0001716458698,                 0,                 0,                 0,   0.0001100084686,    0.007068304985,   0.0001716458698,                 0,     0.02428387996,      -3.182596964,       -2.06646302,      -3.377922052,      -3.191305988,      -2.312475553
          0,           0,          47,      -8.153589537,      -7.057994068,      -8.299879425,       -7.59900033,      -12.43390459,   0.0001444513816,       5.684224978,               500,               500,               500,    0.006925627153,   0.0001693970063,                 0,                 0,                 0,   0.0001046868211,    0.006925627153,   0.0001693970063,                 0,     0.02445944642,       -3.19734046,      -2.078406949,      -3.390985532,      -3.206695603,      -2.299933896
          0,           0,          48,      -8.168426324,      -7.069473013,      -8.314758393,      -7.614467185,      -12.41895674,   0.0001404641549,       5.684226928,               500,               500,               500,    0.006791193762,   0.0001681772389,                 0,                 0,                 0,   0.0001004290824,    0.006791193762,   0.0001681772389,                 0,     0.02476401716,      -3.212177248,      -2.089885895,        -3.4058645,      -3.222162457,      -2.284986042
          0,           0,          49,      -8.183427678,      -7.080485481,      -8.331670214,      -7.630084732,      -12.40148391,     0.00013675492,       5.684226285,               500,               500,               500,    0.006664440071,   0.0001676847087,                 0,                 0,                 0,   9.697263918e-05,    0.006664440071,   0.0001676847087,                 0,     0.02516110985,      -3.227178602,      -2.100898363,      -3.422776321,      -3.237780005,      -2.267513214
          0,           0,          50,      -8.198438512,      -7.091027813,      -8.350225692,      -7.645717971,      -12.38553968,   0.0001333047419,       5.684224458,               500,               500,               500,    0.006544862428,   0.0001675808343,                 0,                 0,                 0,   9.404898159e-05,    0.006544862428,   0.0001675808343,                 0,     0.02560494375,      -3.242189436,      -2.111440695,      -3.441331799,      -3.253413244,      -2.251568982
          0,           0,          51,      -8.213093933,       -7.10109352,      -8.369457805,      -7.661031692,      -12.36937245,   0.0001300952978,       5.684221517,               500,               500,               500,    0.006432010006,   0.0001674789257,                 0,                 0,                 0,   9.135982388e-05,    0.006432010006,   0.0001674789257,                 0,     0.02603834968,      -3.256844856,      -2.121506402,      -3.460563912,      -3.268726965,      -2.235401747
          0,           0,          52,      -8.226816421,      -7.110671903,      -8.387813288,      -7.675484929,      -12.35002215,   0.0001271089256,       5.684217717,               500,               500,               500,     0.00632547928,   0.0001671286525,                 0,                 0,                 0,   8.868409353e-05,     0.00632547928,   0.0001671286525,                 0,     0.02642150026,      -3.270567344,      -2.131084785,      -3.478919395,      -3.283180202,      -2.216051448
          0,           0,          53,      -8.239102111,      -7.119749925,      -8.403924694,      -7.688602482,      -12.32954933,   0.0001243288976,       5.684213167,               500,               500,               500,    0.006224908719,   0.0001664017011,                 0,                 0,                 0,   8.586922721e-05,    0.006224908719,   0.0001664017011,                 0,     0.02673158894,      -3.282853035,      -2.140162807,      -3.495030801,      -3.296297755,      -2.195578636
          0,           0,          54,      -8.249711422,      -7.128323344,      -8.417053508,      -7.700143146,      -12.31151964,   0.0001217395506,       5.684207987,               500,               500,               500,    0.006129972986,   0.0001652147476,                 0,                 0,                 0,   8.279397834e-05,    0.006129972986,   0.0001652147476,                 0,     0.02695195361,      -3.293462346,      -2.148736226,      -3.508159615,      -3.307838419,      -2.177548943
          0,           0,          55,      -8.258746849,      -7.136391827,      -8.427335086,      -7.710185501,      -12.29263564,   0.0001193262723,       5.684202632,               500,               500,               500,    0.006040376769,   0.0001635123992,                 0,                 0,                 0,   7.937649571e-05,    0.006040376769,   0.0001635123992,                 0,     0.02706990069,      -3.302497773,      -2.156804709,      -3.518441193,      -3.317880774,       -2.15866494
          0,           0,          56,      -8.266583357,      -7.143951774,      -8.435760636,      -7.719079145,      -12.26908369,   0.0001170754857,        5.68419718,               500,               500,               500,    0.005955849106,   0.0001613118995,                 0,                 0,                 0,   7.561473938e-05,    0.005955849106,   0.0001613118995,                 0,     0.02708461827,      -3.310334281,      -2.164364656,      -3.526866743,      -3.326774418,      -2.135112991
          0,           0,          57,      -8.273727745,      -7.151021296,      -8.443814851,      -7.727291012,      -12.25022223,   0.0001149746169,        5.68419186,               500,               500,               500,    0.005876138803,   0.0001587433046,                 0,                 0,                 0,   7.161508976e-05,    0.005876138803,   0.0001587433046,                 0,     0.02701490042,      -3.317478669,      -2.171434178,      -3.534920958,      -3.334986285,      -2.116251532
          0,           0,          58,      -8.280705522,       -7.15762696,      -8.452929462,      -7.735317187,      -12.23144519,   0.0001130120844,       5.684186948,               500,               500,               500,    0.005801011069,   0.0001560482584,                 0,                 0,                 0,   6.759066612e-05,    0.005801011069,   0.0001560482584,                 0,     0.02690018284,      -3.324456446,      -2.178039842,      -3.544035569,       -3.34301246,      -2.097474493
          0,           0,          59,      -8.287860784,      -7.163788914,      -8.464071605,      -7.743506585,      -12.20746636,   0.0001111772316,       5.684182637,               500,               500,               500,    0.005730244715,   0.0001535174228,                 0,                 0,                 0,   6.379041885e-05,    0.005730244715,   0.0001535174228,                 0,     0.02679072718,      -3.331611707,      -2.184201796,      -3.555177712,      -3.351201858,      -2.073495662
          0,           0,          60,       -8.29528398,      -7.169557939,      -8.477429788,      -7.751938635,      -12.18927266,   0.0001094602838,       5.684178998,               500,               500,               500,    0.005663628514,   0.0001513998394,                 0,                 0,                 0,   6.038953377e-05,    0.005663628514,   0.0001513998394,                 0,     0.02673195091,      -3.339034903,      -2.189970821,      -3.568535895,      -3.359633908,      -2.055301957
          0,           0,          61,      -8.302878827,      -7.174986732,      -8.492256151,      -7.760512622,      -12.16979194,   0.0001078523345,       5.684176214,               500,               500,               500,    0.005600958175,   0.0001498812705,                 0,                 0,                 0,   5.749683024e-05,    0.005600958175,   0.0001498812705,                 0,     0.02675993389,      -3.346629751,      -2.195399613,      -3.583362258,      -3.368207895,      -2.035821243
          0,           0,          62,      -8.310345151,      -7.180113697,      -8.507371439,      -7.768950646,       -12.1479063,   0.0001063452092,       5.684174292,               500,               500,               500,    0.005542034371,   0.0001491255765,                 0,                 0,                 0,    5.52207644e-05,    0.005542034371,   0.0001491255765,                 0,     0.02690809304,      -3.354096075,      -2.200526579,      -3.598477546,      -3.376645919,        -2.0139356
          0,           0,          63,       -8.31732626,      -7.185010926,      -8.521481379,      -7.776872086,      -12.13118899,   0.0001049313919,       5.684173202,               500,               500,               500,    0.005486660966,   0.0001492798935,                 0,                 0,                 0,   5.367263721e-05,    0.005486660966,   0.0001492798935,                 0,     0.02720778529,      -3.361077183,      -2.205423808,      -3.612587486,      -3.384567359,      -1.997218287
          0,           0,          64,      -8.323667488,      -7.189732257,       -8.53347599,      -7.784108464,       -12.1105908,   0.0001036042061,        5.68417521,               500,               500,               500,    0.005434643378,   0.0001504373773,                 0,                 0,                 0,    5.29268541e-05,    0.005434643378,   0.0001504373773,                 0,     0.02768118656,      -3.367418412,      -2.210145138,      -3.624582097,      -3.391803737,        -1.9766201
          0,           0,          65,      -8.329327866,      -7.194329047,      -8.542982655,      -7.790609697,      -12.09313109,   0.0001023586631,       5.684183736,               500,               500,               500,     0.00538578729,   0.0001526150714,                 0,                 0,                 0,   5.300700916e-05,     0.00538578729,   0.0001526150714,                 0,      0.0283366318,       -3.37307879,      -2.214741929,      -3.634088762,       -3.39830497,      -1.959160393
          0,           0,          66,      -8.334501633,      -7.198851814,      -8.550557459,      -7.796550663,      -12.07490886,   0.0001011887586,       5.684191363,               500,               500,               500,     0.00533989789,   0.0001557551157,                 0,                 0,                 0,   5.388869188e-05,     0.00533989789,   0.0001557551157,                 0,     0.02916818241,      -3.378252557,      -2.219264695,      -3.641663566,      -3.404245936,      -1.940938163
          0,           0,          67,       -8.33954122,      -7.203332595,      -8.557462256,      -7.802284952,      -12.05673238,   0.0001000892693,       5.684197509,               500,               500,               500,    0.005296779795,   0.0001597393091,                 0,                 0,                 0,   5.550725035e-05,    0.005296779795,   0.0001597393091,                 0,     0.03015781575,      -3.383292144,      -2.223745477,      -3.648568363,      -3.409980225,      -1.922761686
          0,           0,          68,      -8.344792157,      -7.207816278,      -8.565222311,      -7.808141377,      -12.04066173,   9.905474786e-05,       5.684201745,               500,               500,               500,    0.005256237596,   0.0001644110556,                 0,                 0,                 0,    5.77738174e-05,    0.005256237596,   0.0001644110556,                 0,     0.03127922827,      -3.388543081,      -2.228229159,      -3.656328418,       -3.41583665,      -1.906691028
          0,           0,          69,      -8.350572727,      -7.212315613,       -8.57512199,      -7.814452929,      -12.02190411,   9.808061323e-05,       5.684203818,               500,               500,               500,    0.005218077037,   0.0001695965707,                 0,                 0,                 0,   6.058196245e-05,    0.005218077037,   0.0001695965707,                 0,     0.03250173761,      -3.394323651,      -2.232728495,      -3.666228097,      -3.422148202,      -1.887933414
          0,           0,          70,      -8.356949394,      -7.216863834,      -8.587943196,      -7.821272218,      -12.00722061,   9.716298354e-05,       5.684203812,               500,               500,               500,    0.005182106592,   0.0001751271061,                 0,                 0,                 0,   6.381715825e-05,    0.005182106592,   0.0001751271061,                 0,     0.03379457813,      -3.400700317,      -2.237276716,      -3.679049303,      -3.428967491,      -1.873249916
          0,           0,          71,      -8.363912531,      -7.221467944,      -8.603793741,       -7.82859282,      -11.98998216,   9.629772471e-05,       5.684202918,               500,               500,               500,    0.005148139155,   0.0001808420256,                 0,                 0,                 0,   6.735091009e-05,    0.005148139155,   0.0001808420256,                 0,     0.03512764907,      -3.407663454,      -2.241880826,      -3.694899848,      -3.436288093,      -1.856011464
